ID;SALDO;F_SALDO;COMPRAS;COMPRAS_PUNTUALES;COMPRAS_PLAZOS;AVANCE_EFECTIVO;F_COMPRAS;F_COMPRAS_PUNTUALES;F_COMPRAS_PLAZOS;F_AVANCE_EFECTIVO;P_AVANCE_EFECTIVO;P_COMPRAS;LÍMITE_CREDITO;PAGOS;PAGOS_MINIMOS;F_PAGOS_COMPLETOS;MESES_CLIENTE
C11127;4302.904301;0.187577291;33591.52875;39528.00426;2897.968163;12403.37501;0.362088519;0.53282936;0.829511435;0.187049235;92;85;17609.75512;22747.55375;44628.94626;0.808683172;6
C11128;11899.87178;0.802095147;41565.64223;7229.512863;20033.5602;35459.54362;0.864260448;0.314130437;0.543325563;1.070568863;89;231;14449.13994;8794.57973;55265.04959;0.458602501;10
C11129;2962.352388;0.265494511;25561.44556;34747.10612;3639.59741;8298.258772;0.390376998;0.553807757;0.926877701;0.203661492;84;57;18044.93022;22937.67056;40733.52426;0.7814328;7
C11130;4378.275458;0.101041723;28817.77339;36468.88773;3361.232309;11549.23853;0.357051544;0.625657794;0.75862874;0.302623527;86;82;13814.02611;25281.42394;31999.61853;0.847251293;7
C11131;4637.812404;0.223588901;25826.93391;36467.16967;3679.70609;16024.64568;0.49558448;0.664711805;0.839445584;0.202219205;71;79;14432.28943;25641.90663;34198.37826;0.732717867;6
C11132;5840.181623;0.165267174;30998.58649;33970.85424;2136.560744;9444.041631;0.3243756;0.547985168;0.828373569;0.146519917;86;100;15403.27488;24601.13841;34850.30594;0.827425425;7
C11133;12763.96462;0.850449747;45104.73995;10169.5411;18942.52919;44067.15769;0.912187033;0.362144098;0.598625805;0.982618291;103;198;15096.27725;9859.127926;65357.06081;0.297600531;10
C11134;4917.284981;0.249738199;25162.67567;37651.21867;3004.934131;7322.17101;0.381667604;0.577811313;0.917394506;0.215420631;91;101;15932.79431;25146.94059;31645.00976;0.872490477;6
C11135;5901.653635;0.273171503;29967.52329;32337.72233;2865.786703;10291.05388;0.377946131;0.581921503;0.820496814;0.249905112;76;82;15321.43006;22572.16499;21855.81702;0.811231638;6
C11136;12810.42715;0.766966488;43675.9032;6540.460445;18807.8553;40490.60483;0.895982488;0.328594582;0.50620918;0.925868661;86;231;16189.43098;5872.079621;60786.8327;0.359003802;10
C11137;13400.33198;0.826793287;39945.98289;5846.546637;20832.13552;35538.37337;0.82160509;0.214943608;0.579612531;0.955187247;84;194;14600.4759;10339.04281;53916.3374;0.374575982;10
C11138;15752.71564;0.091028801;7943.531633;32907.36576;10502.98381;19989.09675;0.479395508;0.755490722;0.700033818;0.932992818;61;145;4354.819637;19704.62203;49068.76922;0.148138517;8
C11139;3824.578093;0.2112035;28293.27938;32946.48675;4402.842596;6976.040732;0.375110176;0.596798977;0.881415611;0.242964306;88;77;16287.32679;26157.22417;42774.39369;0.802637741;7
C11140;4397.772412;0.285060152;27130.87689;36113.28279;3234.748133;10833.57515;0.44697339;0.490090847;0.89344963;0.216139301;93;101;15947.66585;23523.25144;22661.76023;0.799353672;7
C11141;13214.12059;0.729537766;41095.78157;4520.196412;18832.75901;34740.75732;0.930042354;0.248567831;0.52799614;0.9880705;99;208;14376.74446;11579.58427;54567.39194;0.266018109;10
C11142;13706.47059;0.733366426;40343.22419;7393.115889;19501.63368;41747.40971;0.862739162;0.185077946;0.542449685;0.989688268;84;226;14482.2785;3127.404989;56585.6997;0.427309356;10
C11143;17836.8901;0.172764031;8722.761133;32126.682;12548.09469;22362.51709;0.522576119;0.821512853;0.570013339;0.958933635;54;119;5718.558169;17224.48854;55542.90143;0.218329534;7
C11144;3819.786051;0.14842509;27551.3094;34933.53787;3544.712889;11422.63026;0.520767656;0.570744575;0.819299152;0.28262228;81;92;15295.90011;26943.60932;34787.08464;0.779472565;6
C11145;13599.9129;0.814553772;43124.29043;9023.12655;19605.25466;33740.54299;0.810767224;0.220076068;0.550795069;0.9417319;93;202;14494.92025;11677.54273;46410.87092;0.359506117;10
C11146;12849.93701;0.789416801;40096.95741;5747.947402;20244.26081;38682.58922;0.764498334;0.244875476;0.490288206;0.997454304;102;234;14451.58891;11996.69173;58757.38528;0.356478326;10
C11147;4098.008818;0.24833532;29962.59273;32484.87423;3440.548196;10005.58118;0.455597003;0.572704707;0.889201309;0.179017001;80;69;14965.02949;23727.14793;34124.67611;0.768215825;6
C11148;16646.86396;0.098771863;8602.813385;29876.2489;12816.54859;25718.38409;0.48179736;0.762394142;0.603832836;1.012197359;52;133;7669.257684;18043.35672;57130.20242;0.144667871;8
C11149;2915.479888;0.244385809;30450.67055;37045.4469;3335.401422;7910.328773;0.517516076;0.580041951;0.909647125;0.19743327;84;112;15673.77221;23105.22989;31823.15844;0.694791444;7
C11150;14931.68135;0.20004227;8954.539476;31176.08824;10985.57859;20061.95402;0.46543147;0.867916931;0.711454725;0.995522318;47;164;6340.484426;20091.46306;55426.1653;0.176346058;8
C11151;4522.530527;0.245873854;30798.21121;35874.01173;1360.328728;8547.689738;0.432098939;0.517353627;0.831875881;0.126375094;85;57;16077.07576;24406.0957;32650.27109;0.768004137;7
C11152;12864.9449;0.752058549;40664.23283;4515.393002;19718.36407;42007.7479;0.740727197;0.326866586;0.581811342;1.039059961;101;223;16738.82432;10162.84704;60816.56168;0.412844455;9
C11153;14464.37893;0.840838623;38754.00192;5892.573226;20478.23785;36923.1655;0.904256882;0.249535168;0.603580073;0.989360856;79;234;14257.16081;10347.20723;55013.88844;0.40637967;10
C11154;4373.660821;0.115457856;27773.73996;34939.55202;4289.582543;9705.811969;0.379087951;0.625058479;0.832157014;0.117560231;63;97;15009.91004;23241.08925;;0.900670286;6
C11155;3630.118533;0.556107418;27489.03415;31122.9663;11218.16377;6375.574776;0.219485935;0.898156638;0.130814102;1.285488257;17;284;26658.83438;40000.55976;16946.72479;0.734423328;10
C11156;1970.632105;0.587516076;28973.44153;28587.91748;9952.910687;5422.168117;0.21822049;0.774817041;0.192493414;1.360927992;41;261;26271.20109;44313.54424;13427.58143;0.703716172;11
C11157;16111.30778;0.267501508;7674.563886;33489.32191;9986.976668;16730.23465;0.466127739;0.753146067;0.749467556;0.791718734;47;172;2270.908568;19319.04199;49043.18135;0.248950322;8
C11158;4228.756337;0.571115105;25834.39614;31945.51435;10616.90257;12012.90686;0.257959099;0.669796135;0.131407635;1.359320559;39;292;25809.36688;42417.38016;20530.63935;0.824318932;10
C11159;3900.649316;0.635206193;26099.60514;31309.58667;12225.82822;4773.2457;0.276371912;0.798508625;0.188920404;1.410803909;44;272;27549.86455;43311.53157;15993.21828;0.621158984;11
C11160;5728.803757;0.190720142;27807.02849;34200.63155;3673.650704;14173.68379;0.391656667;0.625706139;0.876372904;0.295348652;82;70;16176.60306;25223.88069;32816.2759;0.89143996;7
C11161;16123.49707;0.155826729;11907.8239;31531.11667;10601.86765;21740.19531;0.505732616;0.633811303;0.670951262;1.002852894;49;141;4995.951659;20425.01906;51204.24818;0.148209604;8
C11162;13352.07447;0.739577377;38733.7824;8268.852858;19952.10114;34223.40969;0.834364875;0.161449077;0.507497668;1.012674181;94;193;14124.97442;11635.4065;59633.88138;0.37357312;10
C11163;12037.33661;0.752932981;38473.99203;6592.983574;19068.40949;41761.447;0.888255216;0.214847028;0.523691775;1.020023275;99;242;13995.40964;9904.756751;58107.06336;0.31136004;10
C11164;13119.98585;0.723799843;38624.91506;7880.044066;20235.92952;37554.10672;0.747748307;0.311783118;0.505654312;0.933992907;81;174;12373.50111;8941.465345;53012.02585;0.388839107;10
C11165;11891.81243;0.794035749;43496.4158;5533.14384;18815.65659;38108.25534;0.822965538;0.249993605;0.504887968;0.999387465;105;259;14363.97026;11041.67777;68564.26099;0.425293337;10
C11166;17015.33412;0.14702946;5669.035141;30112.40326;10731.35926;23594.94416;0.478088251;0.677226641;0.591496269;1.035001372;54;124;133.919532;20843.25341;42544.9256;0.175352659;8
C11167;4118.571851;0.147093451;28552.56604;35232.15469;2685.95544;9222.683592;0.407905315;0.47805946;0.887403767;0.216545761;79;97;14912.34563;24201.94239;29054.58967;0.791566682;6
C11168;13655.72947;0.709406962;39897.78619;7280.047725;19406.35288;37134.27734;0.780180495;0.118700057;0.534959167;1.129872395;103;187;16538.47836;5523.188939;60854.03004;0.376963044;9
C11169;16611.96698;0.18203623;6460.356292;33403.88184;10871.92412;18321.14259;0.585887089;0.753778175;0.606427395;0.924048903;38;167;4038.353076;21371.91679;55126.83869;0.15426886;8
C11170;4223.646544;0.119383873;27194.06486;35878.04805;2451.157;14542.39845;0.38403244;0.504366131;0.789587963;0.196772905;90;79;16231.62748;23072.88378;41340.27862;0.870036246;6
C11171;5286.828858;0.232422648;26328.22581;33932.3936;3545.528559;15768.59258;0.464957525;0.664699636;0.828971382;0.027465348;69;84;16959.81189;26241.16185;40063.05037;0.845371792;6
C11172;14230.91284;0.722647997;42818.72292;6839.860225;19083.24333;38580.23512;0.735050267;0.227136316;0.533825961;0.931453004;108;188;14186.00951;5959.489894;57691.85987;0.331784857;10
C11173;13275.07063;0.794564795;42257.86074;5084.707223;19324.71392;41143.28765;0.742625301;0.123021476;0.572245675;1.061696849;77;228;15221.07927;13491.63564;58876.96957;0.372339761;10
C11174;5281.940414;0.152988425;30107.33431;35346.41094;3547.988047;11051.68459;0.395346975;0.641734791;0.873878259;0.204477385;89;94;14936.45893;21328.6057;33477.60446;0.828795633;7
C11175;3874.966013;0.254623119;27533.46416;34540.45494;2502.455077;8370.894581;0.438003576;0.552619973;0.83618463;0.137334759;71;73;14127.53988;24062.20844;33849.9901;0.871305517;6
C11176;3256.686163;0.208720546;32983.1476;33855.52281;2831.875495;12001.06049;0.424634965;0.469452699;0.874384411;0.209605839;73;49;17183.80761;24232.68526;25138.22919;0.771175942;6
C11177;3543.43672;0.209960352;29462.20552;36361.28764;3262.030976;8918.55469;0.429452471;0.670142485;0.905190984;0.224154257;77;183;18515.79147;23292.87604;25375.77885;0.848688926;6
C11178;12477.47074;0.720661854;40584.31876;5045.822564;19674.36904;36132.16243;0.755713585;0.222479079;0.483950272;0.960976357;90;172;15129.62928;9936.452577;61406.20689;0.325083576;9
C11179;5736.19968;0.136500312;36076.75218;33573.31518;2411.191967;12318.17429;0.373333908;0.539087087;0.863617726;0.167080769;75;66;15918.9622;24267.07986;33531.22529;0.892776078;7
C11180;3279.09575;0.660188888;27559.78243;30916.68144;9473.037851;11117.05397;0.106547929;0.70125536;0.148295189;1.252149388;28;241;27319.22718;40823.76793;15748.04534;0.708438219;10
C11181;12081.2856;0.731424988;38807.44097;8547.828707;20336.80985;35644.85058;0.75611661;0.228866243;0.492549578;0.9908761;83;224;15549.75681;7310.450756;50505.51898;0.40061936;10
C11182;13366.59992;0.858278547;39160.46946;10053.64354;20061.20829;36697.3857;0.748878364;0.20509209;0.482489539;0.902045012;97;221;12180.22544;12484.76434;57756.37016;0.369689041;10
C11183;2156.861279;0.637481588;28432.69642;29352.47146;9805.932991;16022.29082;0.215031996;0.706325604;0.126396869;1.203435346;32;301;27005.87421;47196.13038;22720.77867;0.788987262;10
C11184;12947.81861;0.796469604;39953.16825;6971.922283;18948.50171;34338.88126;0.834627399;0.228216619;0.519430717;0.98711884;116;210;13628.07996;11135.80657;58157.34804;0.360227446;10
C11185;17755.05605;0.138686749;8460.680694;33743.62787;11858.68174;19262.73853;0.460910382;0.663254957;0.703515952;1.019935543;59;190;4362.032379;19387.33708;;0.178215148;8
C11186;3363.866732;0.529277965;24861.65615;33394.85649;11964.53967;8172.295166;0.241409782;0.799726846;0.209614199;1.236570715;22;245;25896.75034;39445.1699;21621.41243;0.765653223;10
C11187;16281.34512;0.241078907;10189.92257;31401.70349;10681.19208;16956.38396;0.513674335;0.678122432;0.61410695;0.817492156;61;156;3043.306598;23491.81834;59655.59125;0.163302462;8
C11188;4939.742561;0.571690118;28317.74292;31252.83384;10156.4206;11698.79944;0.193626175;0.794486492;0.17975811;1.25335681;40;295;25685.81441;41110.69986;19256.93195;0.732986215;10
C11189;14009.35318;0.798319631;40425.99183;5588.889716;19202.85585;38230.41248;0.826072178;0.226354778;0.501838234;0.872789368;94;207;11778.96109;9551.309003;59650.54974;0.319260456;10
C11190;16790.53084;0.181916407;6103.543025;32494.09482;10656.00138;24501.44323;0.523161136;0.740932039;0.660859947;0.989487415;51;121;4158.424254;23073.99798;55750.083;0.177009113;8
C11191;16697.3416;0.272759244;6309.457302;31887.83098;11433.21369;20505.62384;0.552813037;0.675728616;0.684474031;0.991761532;66;159;3392.187204;21835.83617;57543.44221;0.219564137;8
C11192;3343.990078;0.172647544;33124.42348;32579.77486;1856.102898;9121.337495;0.490503455;0.533319193;0.884412174;0.060095267;84;110;17957.76897;26276.67668;24281.69965;0.728990984;6
C11193;17226.11275;0.229576548;8515.998992;30829.33983;10468.9072;22510.76341;0.456433487;0.730447748;0.630861537;0.975627875;53;200;5533.699865;19822.90044;61450.37537;0.127329067;8
C11194;5320.097625;0.243073586;31302.78733;36482.56774;3621.419223;8657.211819;0.439383088;0.615857129;0.846535059;0.150144536;67;111;18113.74222;26112.91662;34418.23456;0.76799757;6
C11195;5019.629022;0.196646342;30891.79004;34674.62108;5153.852969;12578.51301;0.349478331;0.573702795;0.788466733;0.249488981;85;58;16176.57574;21535.21724;31641.87123;0.74067211;7
C11196;6047.160101;0.104145769;28912.04285;34924.6048;2030.196315;11972.62268;0.391301153;0.576810132;0.795425652;0.211326438;83;104;15670.70294;25069.09651;40480.65502;0.82868452;7
C11197;14348.18468;0.803575257;35535.59949;4347.992033;18528.37226;40724.36953;0.842233986;0.107692504;0.563433682;0.956017187;111;238;15939.16201;5697.021327;53559.50965;0.321962586;10
C11198;15946.9756;0.186287068;6983.449514;32596.7375;8986.040057;24118.9382;0.465111434;0.801916632;0.692840847;0.995971075;60;132;3937.116356;20895.63988;59156.23474;0.126346132;8
C11199;4788.200055;0.169307174;27285.85126;36407.66331;2153.542127;14845.57582;0.428249705;0.427326803;0.858749766;0.144578164;89;44;15696.34803;24023.17113;36580.77725;0.83794111;6
C11200;4806.101258;0.220199357;33830.21165;34112.67998;2008.424975;11773.02989;0.412331234;0.454931371;0.897054821;0.17803939;86;95;15902.53834;24615.55615;38900.31207;0.88248457;6
C11201;5107.340476;0.233657706;31452.89384;33803.92229;3224.227231;11077.83138;0.408597634;0.511507241;0.768476435;0.197091223;76;87;16450.58824;26156.9962;31276.67;0.905276432;7
C11202;4198.748827;0.208578437;27705.50096;36868.56745;3697.600389;7272.851517;0.476771875;0.5458781;0.89494562;0.246127623;77;127;13075.41514;26599.56645;33177.34037;0.800004685;7
C11203;13124.45033;0.888617342;37974.42176;8043.158627;20579.64526;36020.00087;0.845831036;0.297345631;0.48253345;0.83560506;99;201;13586.40959;7634.290691;46857.36011;0.372979057;10
C11204;16287.31097;0.247211728;5418.937902;29090.35168;10248.79779;21676.65492;0.45984194;0.855446281;0.74657716;0.9665003;55;150;6734.995744;20926.14293;58871.92047;0.118818425;8
C11205;5292.093037;0.139420156;27341.63857;36376.50791;4128.64621;9911.855342;0.447558858;0.564851805;0.831918349;0.103927073;77;83;14246.84186;24257.95922;24021.09057;0.876554183;7
C11206;15589.81222;0.169908014;6615.619979;31096.72394;10406.13883;20831.89418;0.557596307;0.74660553;0.631064351;1.026389226;58;163;5497.592532;23835.16793;59804.38521;0.167521694;8
C11207;5145.211281;0.235127405;30202.46174;31446.62959;3284.507448;11555.62729;0.434210939;0.535039268;0.78025618;0.185318461;69;61;14450.41736;23886.8315;39405.27933;0.775716773;6
C11208;15561.04719;0.142031382;11949.85072;34021.64016;11481.01852;18016.93095;0.579862333;0.731727891;0.640679443;1.035894834;48;169;2488.983155;22028.54223;48611.5192;0.100570109;8
C11209;6140.418163;0.272684142;30911.82161;36501.68693;1988.732376;8329.992359;0.462647209;0.584394144;0.794332442;0.204526799;84;95;16289.23044;22932.89231;34390.75236;0.883923022;6
C11210;13986.60863;0.845320887;43929.7551;5139.239147;20689.25054;37924.71968;0.754991436;0.239872168;0.602238885;1.129075591;107;209;15924.80876;6580.378698;60735.41503;0.363872821;9
C11211;12839.58131;0.784622022;42779.05576;5142.209952;18472.39295;39265.49684;0.821232511;0.287194335;0.572519577;1.069774567;72;158;13299.83649;8886.195939;51740.19316;0.314338534;10
C11212;15269.67956;0.195520962;5537.272858;30573.69695;9670.442126;21621.10269;0.436204198;0.624918494;0.691001831;1.042930868;57;234;4384.892609;21358.24703;36619.20024;0.164076185;7
C11213;3619.649797;0.135171387;25735.4315;33889.9915;3467.995301;17140.78345;0.519509575;0.59543541;0.8925843;0.225490065;84;94;15291.99016;24512.49061;30639.28111;0.820699042;6
C11214;4586.4593;0.089766409;32201.7687;33640.29199;2736.356131;5634.751348;0.491835831;0.66863343;0.880139614;0.131642968;98;61;16900.53752;23694.55574;39393.37917;0.796073371;6
C11215;11751.47525;0.808757512;46321.08654;5671.801431;20268.79797;35122.04654;0.791547994;0.179801507;0.489625928;1.106516952;85;204;15206.74224;7524.147497;56360.92184;0.394931558;10
C11216;3372.376601;0.560197112;31848.86692;32276.00363;10611.40254;4339.513168;0.171355314;0.898806122;0.307621166;1.373916798;28;345;25115.90443;45238.14329;19040.54835;0.810539577;10
C11217;13255.92856;0.834763604;42629.32515;2807.132139;19829.38549;34024.45668;0.71941676;0.234507082;0.542772529;0.934078567;99;210;13143.19326;9366.661527;60333.40511;0.289794333;10
C11218;4039.611304;0.156018481;30060.46442;33032.66537;3205.211006;9875.346796;0.355800522;0.508183762;0.838691921;0.292738679;83;77;15339.64645;22837.70209;40677.02358;0.852503721;6
C11219;2248.307814;0.596429772;27790.07524;29900.07544;9811.035649;8233.050875;0.248477565;0.865767657;0.252696446;1.236848148;36;262;24675.82015;46456.97282;5776.494624;0.772326127;10
C11220;12533.02382;0.763799441;41957.02834;5805.352909;19723.3702;40016.34251;0.82275599;0.089749781;0.555507305;1.049210259;85;213;12340.12029;4726.274638;66347.8154;0.411311849;9
C11221;14176.37682;0.761865879;40023.88331;4075.569969;19024.48878;39978.22187;0.724924168;0.138782212;0.537955905;1.108895111;87;163;15497.82463;10024.97321;68685.53491;0.348759215;10
C11222;4116.389699;0.208016618;31818.49417;34868.69755;2930.739184;13551.52435;0.520002507;0.448091666;0.867064046;0.200247059;89;76;15999.78226;23434.8843;36275.03281;0.779434224;6
C11223;13948.90584;0.848037808;42557.02587;5978.754879;20024.1113;37538.15712;0.761304512;0.16538147;0.495515845;0.968424615;85;206;15482.99641;5300.648009;66897.44577;0.373591935;10
C11224;4020.810393;0.228931384;28568.81493;35067.73299;3187.485696;14603.31376;0.371359035;0.506286279;0.857018213;0.22140141;85;63;15539.95431;27700.0079;38538.14188;0.847136962;7
C11225;12296.13906;0.844239866;41397.07323;6940.083534;20239.53936;34946.50762;0.829477211;0.17996727;0.601354322;0.940444304;93;218;14253.77853;6849.185209;60619.6573;0.357548818;9
C11226;13618.26005;0.849504058;38022.4956;2669.361086;18583.86324;41711.95215;0.836609936;0.190788553;0.565414266;1.007401331;84;161;15141.31123;9130.220927;51546.44115;0.279698619;10
