objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv
1237648702966595665,183.7301546,-1.120149586,18.39118,17.12011,17.20391,17.26423,17.32476,752,1,268,0.7670639,1,STAR,0.000303277,54922,-0.000886901,0.004784434
1237648722304434271,179.877675,0.647705003,19.181,17.7777,17.08691,16.71522,16.48646,756,5,428,0.8772273,1,GALAXY,0.08554301,51930,0.000815559,0.001450073
1237648721753997510,148.8796272,0.354850328,19.09695,17.10244,16.01278,15.56219,15.18301,756,4,221,0.8633233,1,GALAXY,0.1261049,51608,3.532093e-05,0.002229294
1237646586636796495,81.85541849,-0.064043483,17.31778,16.03738,15.89335,15.88645,15.93368,259,3,502,0.8964604,1,GALAXY,0.0,53401,0.000653516,0.004289468
1237648721233772553,186.8712812,-0.029563202,18.25737,17.28697,17.05081,16.96215,16.96346,756,3,475,0.8686697,1,STAR,0.000292779,54140,-0.001670976,-4.03e-05
1237648702967906488,186.7349731,-1.200117338,18.36531,17.11435,16.50102,16.1332,15.88523,752,1,288,0.7916434,0,GALAXY,0.07237981,51990,0.009170294,0.002234557
1237648704047218732,199.4371815,-0.214053369,18.3861,18.08928,17.87006,17.87878,17.64339,752,3,373,0.8546794,1,QSO,0.916544,51985,0.002570015,0.001032133
1237648720172417178,215.2157892,-0.974029351,19.18164,17.60728,16.72155,16.29182,15.97524,756,1,664,0.8354673,1,GALAXY,0.1285111,51609,0.002682363,-0.006312453
1237648704055476348,218.283755,-0.270145802,19.03827,18.11828,17.87621,17.79561,17.77271,752,3,499,0.8662528,1,STAR,0.00037675,51637,0.000881353,0.002860967
1237648720716431451,231.551891,-0.450412953,18.73244,17.4939,16.98944,16.79462,16.68179,756,2,773,0.8301455,1,S,7.153364e-05,51989,0.001106113,-0.00026364
1237646587173929197,82.39257724,0.372613134,18.93509,17.24372,16.54756,16.29378,16.16748,259,4,506,0.8892962,1,STAR,9.778229e-05,53401,0.000635964,-0.002339526
1237648720689037418,168.9428227,-0.503134931,19.41699,18.04262,17.22012,16.69787,16.37168,756,2,355,0.8618877,1,GALAXY,0.102785,51984,-0.003379192,0.000102196
1237648721233510405,186.3056079,-0.048492907,18.10227,16.60842,16.03695,15.8099,15.72074,756,3,471,0.9004017,1,STAR,2.993894e-05,54140,-0.000976359,0.000129537
1237648705678475568,246.6280363,0.997258145,18.68319,17.44274,17.2846,17.25692,17.32062,752,6,688,0.8591727,1,STAR,-0.000154021,52000,-0.000342248,0.001758221
1237648675604791614,241.342917,1.174300666,19.51355,19.20316,19.45578,19.71678,19.94081,745,6,552,0.336438,1,STAR,-0.000275989,51693,-0.000140084,0.0025461
1237648720165667063,199.7907664,-0.970986469,19.09939,17.47021,16.54719,16.04517,15.71511,756,1,561,0.8328651,1,GALAXY,0.08805659,51984,0.002879431,0.01116699
1237648721758716118,159.7426504,0.24992238,18.42966,17.19581,16.55976,16.10894,15.84901,756,4,293,0.917785,1,GALAXY,0.08200337,51913,0.005786027,0.000693974
1237648702968889361,188.8995215,-1.159263779,19.19305,18.29864,18.07901,17.97754,17.94598,752,1,303,0.8237764,1,STAR,-0.000275837,54562,-0.000730083,-0.000505154
1237648720717742498,234.5930262,-0.462110975,17.64816,15.80118,14.94779,14.5161,14.16835,756,2,793,0.8231857,1,GALAXY,0.0391009,51663,-0.001160034,-0.000379799
1237648720164290703,196.7293039,-1.026853917,18.52081,16.57027,15.64397,15.20877,14.9049,756,1,540,0.8296608,1,GALAXY,0.08147738,55337,-0.000151553,-0.007960597
1237648721206640647,124.9017102,-0.206379569,18.8434,17.28154,16.71219,16.52612,16.46593,756,3,61,0.9004374,1,STAR,2.494974e-05,53816,-7.3e-05,-0.001987201
1237648721231675430,182.1134308,-0.17212942,19.21225,18.97762,18.9723,19.04928,19.18528,756,3,443,0.8933954,1,STAR,-0.000118791,54556,-0.000130293,0.001304462
1237648720164552845,197.2266293,-1.02650174,19.19134,17.82482,17.11445,16.72426,16.53395,756,1,544,0.8299291,1,GALAXY,0.1130071,51986,-0.002515778,-0.000667704
1237648705127907574,215.3208001,0.463793059,19.24232,18.08047,17.68805,17.74941,17.51387,752,5,479,0.8439821,1,STAR,4.219572e-05,51613,-0.000143071,-0.00180851
1237646587173732737,81.96083781,0.307202197,16.26947,15.05878,14.81036,15.46789,14.7172,259,4,503,0.9061345,1,STAR,7.787916e-05,53401,0.000986958,-0.000177444
1237648720684908567,159.5038406,-0.620144381,19.3861,18.43715,18.10915,17.93916,17.94287,756,2,292,0.8704625,1,S,0.00076392,55290,-0.001126256,0.000774922
1237648704588677420,209.8421582,0.206616966,17.81442,16.44712,15.80592,15.46634,15.15734,752,4,443,0.9072984,1,GALAXY,0.03284724,51942,0.003797281,0.004158087
1237648721790304360,231.8677909,0.367146245,18.7706,19.11899,19.60794,19.91042,20.18666,756,4,775,0.8514144,1,STAR,-0.000466726,55327,-0.001910351,0.000697483
1237648721787289755,224.9026626,0.280952254,19.47042,18.47274,18.1456,18.03832,17.92325,756,4,729,0.9010136,1,STAR,-0.000329038,54970,0.001452155,0.001009458
1237648703510806850,200.4974043,-0.660242962,19.27074,18.33159,17.72468,17.41358,17.25731,752,2,380,0.8285097,1,GALAXY,0.1808268,51984,0.002679955,0.003251626
1237648722306990094,185.7132244,0.735222213,18.85089,17.18911,16.54595,16.32198,16.22504,756,5,467,0.8629061,1,STAR,-9.05e-05,54140,-0.001938182,0.001228987
1237648720684843336,159.425362,-0.556108432,19.4895,17.45942,16.39634,15.88114,15.45296,756,2,291,0.8673967,1,GALAXY,0.09432663,51913,0.009165667,-0.005972925
1237648720689692819,170.5029253,-0.57301605,18.75163,17.85247,17.55878,17.42437,17.41265,756,2,365,0.8759404,1,STAR,0.000606563,55244,0.001841444,0.001095055
1237648720684515457,158.6107804,-0.571322895,19.33028,18.2538,17.58823,17.20021,16.94235,756,2,286,0.8781043,1,GALAXY,0.1591523,51957,-0.004623047,-0.002815811
1237648704588153022,208.6860434,0.115120171,17.07391,15.34052,14.56269,14.18955,13.94242,752,4,435,0.9299451,1,GALAXY,0.02983897,51942,0.004047775,0.001308368
1237648703510413477,199.5932176,-0.698224949,19.344,18.21936,17.61789,17.25592,17.01245,752,2,374,0.8685633,1,GALAXY,0.08580142,51984,-0.000464416,0.001447601
1237648720164356196,196.8930722,-0.961829123,18.89716,18.55707,18.3609,18.03781,18.14774,756,1,541,0.8253887,1,QSO,1.627227,51986,-0.003441756,0.001190374
1237648675605119520,242.1865666,1.078928545,18.87871,17.66926,17.05803,16.73153,16.41729,745,6,557,0.3371648,0,GALAXY,0.0277606,51690,-0.01871408,-0.005424257
1237648720140501018,142.2926441,-0.963164123,18.5187,17.60873,17.32767,17.23181,17.22453,756,1,177,0.8047915,1,STAR,0.000227225,56749,0.001177154,0.000963767
1237648721759698954,161.8980157,0.277533939,18.8879,17.19785,16.53237,16.28548,16.18014,756,4,308,0.8803452,1,STAR,4.620953e-05,54213,0.001844622,0.001717881
1237648702971641981,195.2517283,-1.049723777,17.65878,16.59528,16.56591,16.65592,16.71387,752,1,345,0.8617562,1,S,-0.000193614,51689,-0.000155647,-0.001398171
1237648704053313583,213.3433146,-0.24765505,18.29422,18.00339,18.07587,18.20214,18.44819,752,3,466,0.8513037,1,STAR,0.000216223,55635,0.001532394,-0.000660214
1237648704594051098,222.0906484,0.206201007,18.0148,16.80293,16.27286,16.05801,15.95685,752,4,525,0.8919482,1,S,-0.000138929,54653,0.001493879,-0.000286806
1237648705132298243,225.2306761,0.591534438,18.57234,16.99515,16.34627,16.08808,15.94475,752,5,546,0.9014489,1,STAR,-3.49e-05,54970,-0.000259213,-0.00143515
1237648704048201991,201.7002198,-0.320999131,19.4301,17.75789,16.91805,16.51355,16.20284,752,3,388,0.8791216,1,GALAXY,0.08148253,51959,0.000631747,-0.004115709
1237648704049905821,205.4835387,-0.359112565,18.98921,17.15716,16.20133,15.6839,15.26758,752,3,414,0.9105767,1,GALAXY,0.08760937,55630,-0.007355117,-0.0059406
1237648720165863458,200.2349873,-0.962811455,18.59831,17.90581,17.60824,17.25663,17.25417,756,1,564,0.8152946,1,GALAXY,0.1155739,51984,0.000358728,-0.002362122
1237648704047677629,200.506099,-0.299292185,18.58879,17.28685,16.61623,16.26184,15.99298,752,3,380,0.8314652,1,GALAXY,0.07432845,51959,-0.001906005,-0.002123837
1237648721787289872,224.9986347,0.42201067,19.59584,18.33001,18.45634,18.57227,18.67392,756,4,729,0.9010136,1,STAR,-0.000239129,54970,0.000431829,0.000648545
1237648705679065271,247.8968214,0.990909226,16.74659,15.61752,15.4346,15.40196,15.40794,752,6,697,0.8427827,1,STAR,7.262093e-05,51671,0.002149071,-0.000929943
1237648722837307543,170.7065547,1.214824466,17.61593,16.44144,15.95024,15.66484,15.48072,756,6,367,0.8486904,1,GALAXY,0.03036951,51612,-0.006646513,-0.001410519
1237648702970921027,193.545259,-1.068993871,17.46443,17.40652,17.83769,18.13309,18.41715,752,1,334,0.8526914,1,STAR,0.000214785,55241,-0.000836614,0.00212529
1237648704050561103,207.0760699,-0.411650821,19.05804,18.72434,18.62441,18.50207,18.44011,752,3,424,0.9149524,1,QSO,0.7371067,51943,-0.001100394,0.000126661
1237648704049512598,204.687172,-0.363146444,18.11729,18.00863,17.91395,17.61673,17.53657,752,3,408,0.8723457,1,QSO,1.77307,55605,-0.000422622,0.001302071
1237648720161079355,189.2653034,-0.942355881,18.66157,17.48827,16.94899,16.60272,16.41844,756,1,491,0.8526021,0,GALAXY,0.07219684,51941,0.006121381,-0.002861771
1237648721789387064,229.7698553,0.413725703,18.14144,16.75506,16.15368,15.81689,15.57639,756,4,761,0.8747337,1,GALAXY,0.03916468,51689,-0.01258333,-0.002421039
1237649918429429915,16.24236953,13.56093648,18.91806,17.64648,17.0493,16.70527,16.50211,1035,1,71,0.8372906,1,GALAXY,0.1005116,51811,-0.000609751,-0.0116851
1237648705127907521,215.2666921,0.45117813,18.86848,17.9342,17.54343,17.25984,17.16599,752,5,479,0.8439821,1,GALAXY,0.1515603,51609,-0.001585559,-0.004609615
1237648704593330269,220.5433327,0.169603964,18.7183,17.7371,17.37153,17.22185,17.17502,752,4,514,0.9030977,1,STAR,0.000261591,51662,0.000798901,0.001415987
1237649918427594883,11.99323412,13.78034376,18.21932,16.28653,15.35924,14.88179,14.5371,1035,1,43,0.8347888,0,G,0.0563245,51879,-0.004067283,-0.001953115
1237648720165666861,199.8073411,-0.987785536,17.84553,15.89117,14.89601,14.44591,14.12877,756,1,561,0.8328651,1,GALAXY,0.08169714,51984,0.001853385,0.001176873
1237648721755177045,151.5576294,0.368917338,19.45897,18.04253,17.38645,16.96939,16.61996,756,4,239,0.884517,0,GALAXY,0.04568858,51910,0.01116974,0.004298088
1237648720686153859,162.3581306,-0.56013578,19.14289,17.58933,17.22007,16.97656,16.92214,756,2,311,0.8301958,1,GALAXY,0.05014241,51910,0.001302408,0.0184403
1237648703510282486,199.2559879,-0.743886495,19.02447,17.46911,16.76896,16.44058,16.16151,752,2,372,0.8298559,1,GALAXY,0.08190707,51985,0.01062876,-0.007180606
1237648704593854599,221.7336309,0.038727592,16.81096,15.53693,15.06481,14.9075,14.8363,752,4,522,0.9071782,1,STAR,-1.02e-05,54626,0.000396559,-0.001887723
1237648704587497525,207.2148388,0.212293557,17.65753,16.52321,16.51908,16.58461,16.65347,752,4,425,0.946646,1,STAR,0.000327756,51943,-0.000870792,0.000477348
1237648704047153267,199.3120701,-0.222459059,19.0484,17.775,17.21903,17.00875,16.89621,752,3,372,0.8350638,1,STAR,7.924126e-05,56727,0.000365866,0.00314982
1237648702968299615,187.5317213,-1.159701508,18.55046,17.50105,17.01066,16.70494,16.5112,752,1,294,0.81338,1,GALAXY,0.07150065,51990,0.005721938,-0.007345865
1237648703513428076,206.3704304,-0.79829575,19.15242,17.42991,16.57173,16.15933,15.85434,752,2,420,0.9047679,1,GALAXY,0.08845632,51671,0.000802184,-0.000205063
1237648702967250946,185.1155257,-1.157698852,18.93968,18.06637,17.73665,17.63644,17.58556,752,1,278,0.7994022,1,STAR,0.001041499,55327,0.001548608,0.001867221
1237648720161144851,189.4466457,-0.856484924,17.85429,15.9614,15.29499,15.07126,14.98672,756,1,492,0.8338965,1,STAR,-1.68e-05,54567,0.000767964,0.000977216
1237648703511920833,203.0606202,-0.768483338,19.25801,18.00169,17.35118,16.96332,16.73148,752,2,397,0.8844674,1,GALAXY,0.112917,51955,-0.000784388,0.00387069
1237648721753276568,147.3092768,0.344253552,18.76178,17.56904,17.17087,16.79988,16.74775,756,4,210,0.8721954,0,GALAXY,0.07294767,51608,-0.01233103,0.01550889
1237648720166322405,201.3569332,-0.845576757,17.23585,16.17703,15.68132,15.31794,15.13794,756,1,571,0.8269786,1,GALAXY,0.07297537,51959,-0.002383885,0.001136624
1237648705130528804,221.2272293,0.451146308,18.60544,17.67091,17.41983,17.32616,17.2992,752,5,519,0.8885638,1,STAR,-0.000504086,54653,0.000414493,0.000524592
1237648704590774409,214.6477521,0.157718171,17.35899,16.04508,15.46604,15.11082,14.88426,752,4,475,0.8359286,1,GALAXY,0.05316988,51615,-0.001144303,-0.008273232
1237648704592084998,217.6308098,0.163902111,18.85603,17.97355,17.73296,17.63488,17.60673,752,4,495,0.8797748,1,STAR,0.000183485,55621,0.002173837,-0.00143964
1237648705676247180,241.4883568,0.979657528,18.61046,17.20341,16.65196,16.44237,16.32129,752,6,654,0.8451625,1,STAR,0.000210823,51693,-0.001091423,0.000190031
1237648704054231287,215.4492221,-0.250942531,19.11276,17.7474,16.9914,16.72336,16.23286,752,3,480,0.8317106,1,GALAXY,0.1390623,51609,0.001265665,0.000657424
1237648720691003423,173.4288968,-0.542158505,18.15841,16.75034,16.20486,16.00669,15.92221,756,2,385,0.8657465,1,STAR,-8.19e-05,54523,0.000491599,0.000632949
1237648722833113203,161.1892533,1.153837617,19.45722,18.51694,18.08918,17.90806,17.85486,756,6,303,0.8372811,1,STAR,0.001105521,54210,0.001792506,-0.001933084
1237648721206706515,125.1942872,-0.029211765,17.49717,16.50802,16.15884,15.96314,15.99254,756,3,62,0.906005,1,STAR,0.000393027,53816,0.002311892,0.002391611
1237648720140304397,141.8255322,-0.944562296,17.7371,16.57298,16.20554,16.0801,16.01734,756,1,174,0.824293,1,STAR,3.602725e-05,56749,0.000779658,0.000169321
1237648720134799397,129.2603431,-0.993605085,17.57534,16.22403,15.75855,15.60993,15.56451,756,1,90,0.8742135,1,STAR,-7.09e-06,56745,-0.000350248,-0.000600148
1237648720132309868,123.684035,-0.864841185,19.53315,18.20784,17.67594,17.49531,17.42276,756,1,52,0.8581104,1,STAR,0.000295436,53003,0.000615894,-0.001303239
1237648705676902497,242.9367697,0.857224689,17.88213,17.23204,16.57849,16.06958,15.8293,752,6,664,0.8379571,1,QSO,0.1163117,51690,0.001407076,-7.65e-05
1237648720135127412,130.0669633,-0.910987162,19.51608,19.56068,19.58186,19.38629,19.27649,756,1,95,0.860402,1,QSO,1.957127,58932,0.001794322,0.003254987
1237648722278482133,120.6084985,0.707260758,19.01814,17.59207,17.07035,16.87556,16.78819,756,5,32,0.8334752,1,STAR,0.000250827,56739,-0.000615085,0.001096657
1237648722312036536,197.2299255,0.751103426,19.36141,19.12821,18.89865,18.64516,18.41289,756,5,544,0.8293038,1,QSO,0.4286194,51986,0.005646248,-0.002456144
1237648704048791582,202.9580233,-0.273644846,18.88263,18.77127,18.72198,18.76167,18.64491,752,3,397,0.8961859,1,QSO,0.8656304,51955,0.001760576,0.000594131
1237646382079672642,94.88388704,0.990685512,17.03847,15.47224,15.10297,14.97051,14.88297,211,6,360,0.8069832,1,S,1.177334e-05,52931,-0.00148303,0.001375522
1237648721205068185,121.4124361,-0.15594646,18.10554,16.44863,15.88147,15.65673,15.57513,756,3,37,0.8663769,1,GALAXY,0.0,56739,-0.000236818,0.000487677
1237648720160882748,188.9119763,-0.984051167,18.00823,16.0831,15.37052,15.12107,15.01151,756,1,488,0.8586897,1,STAR,-0.000103988,54567,0.002030591,-0.000756705
1237648704594313500,222.7191398,0.094502377,17.95802,16.00289,15.109,14.70508,14.35635,752,4,529,0.9256465,1,GALAXY,0.04266683,51994,-0.001084008,-0.001833737
1237648722829377732,152.7349489,1.072062414,17.61497,16.47972,15.99746,15.73807,15.54223,756,6,246,0.84276,0,GALAXY,0.02156757,51957,-0.006938541,0.004938751
1237648703516115180,212.5420162,-0.751769034,18.453,17.11609,16.50732,16.14136,15.88433,752,2,461,0.8417507,1,GALAXY,0.107122,51688,-0.000410053,-0.003911047
1237648720166060077,200.735466,-0.99170357,18.67739,18.61601,18.43134,18.46491,18.58668,756,1,567,0.8058152,1,QSO,1.151544,54970,0.001746835,0.003611531
1237648705129349140,218.5243755,0.620087715,15.99632,14.14376,13.25364,12.85262,12.55824,752,5,501,0.8841197,0,GALAXY,0.03040131,51637,-0.000443671,0.001295782
1237648705135509892,232.5652238,0.519654741,19.57235,18.18137,17.38634,16.93528,16.62593,752,5,595,0.8750141,1,GALAXY,0.09348191,51989,0.001259426,-0.002201376
1237648705135443972,232.4216834,0.528075844,19.39115,18.23681,17.66522,17.30622,17.15552,752,5,594,0.8788854,1,GALAXY,0.1150499,51989,0.00398939,-0.007752285
1237648722833834001,162.813827,1.097401605,19.0272,17.52215,16.92076,16.68811,16.57298,756,6,314,0.8459709,1,STAR,-0.000112675,54213,0.001193808,-0.001734607
1237648705675919569,240.7584996,1.018244579,16.54019,15.44969,15.63236,15.77913,15.86876,752,6,649,0.8511982,1,STAR,-0.000684075,51693,-0.000393418,-2.58e-05
1237648720164880404,197.9610464,-0.948782384,19.39614,17.89178,17.32751,17.09811,16.9823,756,1,549,0.8221574,1,STAR,4.229262e-05,56727,0.002968147,-0.00156629
1237648705129677001,219.2504009,0.564754111,19.07784,18.06951,17.70663,17.49811,17.31405,752,5,506,0.8858402,1,GALAXY,0.03472417,52024,0.003280828,-0.007662229
1237648704047808622,200.6960447,-0.229907991,19.0969,17.11544,16.17229,15.73174,15.39581,752,3,382,0.8754914,1,GALAXY,0.08228508,51959,-0.003027516,-0.0029395
1237648704593133916,220.068631,0.182589117,19.1878,17.7901,17.07491,16.68841,16.43229,752,4,511,0.9077678,1,GALAXY,0.08549866,51663,0.006508462,0.001239784
1237648721232855111,184.8556904,-0.146840205,18.00184,17.04752,16.84895,16.80269,16.8244,756,3,461,0.8875319,1,STAR,0.000618927,54140,0.001772751,0.001303382
1237648705130791018,221.9023083,0.462168351,18.17631,16.95115,16.38739,16.1694,16.05073,752,5,523,0.8803102,1,STAR,-4.83e-05,54653,0.000754978,-0.002406463
1237648720685826231,161.5988002,-0.550141164,19.55911,17.67387,16.70643,16.32966,16.03905,756,2,306,0.8649849,1,GALAXY,0.07696021,51910,0.002804902,-0.002283285
1237648702973214766,198.7895181,-1.090365305,19.19115,17.79447,17.24105,16.99481,16.8689,752,1,369,0.8447128,1,STAR,2.66234e-05,56727,-0.001533767,-0.000256504
1237648721753342172,147.4710386,0.315045767,17.53849,15.78786,14.9577,14.50264,14.2035,756,4,211,0.8752306,0,GALAXY,0.06343265,51608,-0.000372821,0.000830602
1237648720718070187,235.3480291,-0.492505599,19.32237,17.55009,16.78776,16.35278,16.04796,756,2,798,0.8294585,0,G,0.09544618,51663,-0.000606089,-0.000324385
1237648703510282465,199.3134374,-0.753907598,18.22929,16.99104,16.4877,16.16564,15.90997,752,2,372,0.8298559,1,GALAXY,0.08552645,51985,-0.003791456,-0.00155373
1237648720132243469,123.3996207,-0.88747018,19.45678,17.96098,17.34686,17.07906,16.95376,756,1,51,0.8533112,1,STAR,0.000620571,53816,-0.001065048,-0.00111577
1237648705129152799,218.1444188,0.45556939,18.33342,17.13314,16.53389,16.24415,15.98685,752,5,498,0.8281584,0,GALAXY,0.03105887,51637,-0.005145397,0.01605284
1237648704594509987,223.1678041,0.198337851,18.46225,17.30541,16.85886,16.63938,16.62849,752,4,532,0.9386902,1,STAR,-1.9e-05,51994,0.001750486,0.001186626
1237648722278482710,120.6557426,0.630737274,19.55326,18.00615,17.36392,17.08351,16.97508,756,5,32,0.8334752,1,STAR,0.000369216,56739,0.001294507,-0.001916068
1237648704587039054,206.2025903,0.071758769,19.15458,17.2854,16.32704,15.90356,15.54574,752,4,418,0.9275425,0,GALAXY,0.09121478,51671,0.00110255,-0.00296966
1237648720170844342,211.5736222,-1.016608619,19.39651,18.17157,17.6583,17.32038,17.09888,756,1,640,0.8490177,1,GALAXY,0.05484386,51688,-0.000239691,0.005569335
1237648721757470750,156.8244903,0.283383745,17.57453,16.38595,16.48978,16.61654,16.73915,756,4,274,0.9059905,1,STAR,0.00011301,51957,0.001787207,0.002118724
1237648703509823576,198.2263233,-0.694661927,18.23586,17.34536,17.09972,17.0087,16.99368,752,2,365,0.8578125,1,STAR,0.000126284,54652,-0.000403172,0.003309713
1237648722837307456,170.7358316,1.132275593,18.47312,16.51739,15.5843,15.14136,14.82757,756,6,367,0.8486904,0,GALAXY,0.07272039,51612,0.002309662,4.860112e-05
1237648722833178666,161.3138127,1.253613038,18.76827,17.86442,17.59878,17.51978,17.52239,756,6,304,0.8337004,1,STAR,-0.000103162,54208,0.000146178,-0.002071033
1237648722307776632,187.5274191,0.814956122,18.92499,17.35396,16.58798,16.24501,15.94067,756,5,479,0.8638055,1,GALAXY,0.109828,51990,-0.00348276,0.000337169
1237648721233510506,186.2711859,-0.057699925,19.4155,18.19402,17.41922,17.01024,16.7334,756,3,471,0.9004017,1,GALAXY,0.1202468,52000,0.001049422,-0.00112127
